item,item_count,iterations_count,time_in_nanoseconds
610330,5982,14,1640
590489,5983,18,1601
651441,5984,19,1593
108970,5985,18,1720
267334,5986,13,1437
395952,5987,14,1387
935242,5988,16,1142
709018,5989,14,1028
360749,5990,13,909
641659,5991,16,1353
558479,5992,15,1331
766953,5993,14,1152
247772,5994,16,1591
729842,5995,15,1155
394385,5996,13,911
329452,5997,14,1250
589685,5998,16,1417
869067,5999,15,1741
829191,6000,12,1181
599912,6001,19,2128
690592,6002,13,1336
167622,6003,14,1587
694103,6004,13,979
588330,6005,13,596
364576,6006,14,1015
266391,6007,16,1553
641587,6008,13,966
514693,6009,16,1449
829888,6010,15,1051
751467,6011,16,1440
177120,6012,13,823
312166,6013,12,909
414891,6014,13,896
890520,6015,14,1455
968658,6016,14,1524
336533,6017,12,876
531291,6018,13,753
417638,6019,16,1417
854324,6020,14,1210
91978,6021,15,1245
223594,6022,14,1115
604212,6023,15,659
958404,6024,13,1149
268522,6025,13,822
817988,6026,13,779
157769,6027,14,1040
65306,6028,14,1602
20637,6029,14,846
315902,6030,14,1120
391352,6031,12,713
948232,6032,13,762
718284,6033,15,1358
780351,6034,14,1113
69999,6035,16,1201
951453,6036,13,687
112188,6037,17,1163
962460,6038,13,942
25180,6039,18,1295
310212,6040,13,982
947778,6041,14,864
372546,6042,13,929
212667,6043,14,905
240138,6044,14,1127
693666,6045,14,987
247628,6046,16,1063
224577,6047,14,636
742013,6048,15,1281
276872,6049,14,992
920309,6050,12,931
780382,6051,15,458
295023,6052,15,1444
931298,6053,13,564
244519,6054,16,741
385907,6055,19,1441
990746,6056,15,1150
92760,6057,15,769
165170,6058,13,612
49936,6059,16,1265
663645,6060,16,960
839849,6061,12,848
513048,6062,14,719
137320,6063,17,1221
524517,6064,16,1119
313379,6065,12,779
129733,6066,14,790
555988,6067,16,1101
860647,6068,17,1495
44287,6069,16,1163
106268,6070,15,1030
65408,6071,13,323
260041,6072,15,1057
217111,6073,13,765
732588,6074,13,949
106998,6075,14,818
367648,6076,14,1089
198148,6077,16,1071
126145,6078,17,897
45189,6079,16,599
621716,6080,13,1048
28888,6081,15,869
954711,6082,15,674
382221,6083,16,969
584928,6084,16,1389
775861,6085,14,930
285610,6086,16,1299
839082,6087,14,807
498998,6088,13,969
38280,6089,17,985
188201,6090,14,907
962427,6091,16,780
894271,6092,15,1042
490790,6093,15,1026
33096,6094,16,1040
502478,6095,16,1078
737024,6096,13,892
918657,6097,15,1149
933236,6098,15,742
156842,6099,16,1159
843800,6100,11,639
518086,6101,18,1176
952482,6102,13,574
264056,6103,13,751
810598,6104,15,1189
834647,6105,12,576
644545,6106,16,1858
87758,6107,13,888
424199,6108,16,1678
782432,6109,15,949
141390,6110,15,1040
578457,6111,15,829
791357,6112,15,1062
594072,6113,18,1434
993989,6114,17,1276
619431,6115,15,897
569579,6116,14,757
390486,6117,13,845
226997,6118,15,1099
552079,6119,18,1301
391421,6120,15,722
198477,6121,17,817
138861,6122,15,474
247933,6123,15,658
424932,6124,15,1068
261286,6125,14,760
918994,6126,12,708
711454,6127,16,1285
743935,6128,17,1245
126008,6129,18,948
347730,6130,14,1061
547556,6131,17,1227
463765,6132,17,1398
537575,6133,15,1106
460659,6134,15,1658
286518,6135,14,791
861119,6136,14,769
331734,6137,13,927
353157,6138,17,1291
777016,6139,14,353
319075,6140,15,1751
187274,6141,15,968
451318,6142,16,1096
329266,6143,15,1043
794906,6144,14,1693
521308,6145,14,1051
362308,6146,16,1539
616607,6147,14,1233
927859,6148,15,2060
829594,6149,16,1888
178701,6150,16,1546
825365,6151,12,686
262481,6152,16,1376
739132,6153,16,1284
826306,6154,14,876
656267,6155,14,1511
263087,6156,15,1051
957182,6157,16,1568
296378,6158,16,1150
339908,6159,17,1516
691102,6160,18,1859
142947,6161,19,1827
969207,6162,13,3745
453186,6163,15,1558
733940,6164,15,1493
270099,6165,13,1253
782960,6166,14,956
367224,6167,15,11338
814825,6168,14,1409
880700,6169,14,1098
519655,6170,14,3855
89047,6171,13,1610
61141,6172,13,1016
702334,6173,13,1199
92355,6174,16,1292
492433,6175,14,1174
486521,6176,16,1457
279575,6177,12,820
83946,6178,16,2719
30045,6179,16,1330
635926,6180,16,1778
424885,6181,14,967
461615,6182,15,1259
389143,6183,15,1028
795048,6184,14,589
480812,6185,15,1067
66393,6186,13,2980
430981,6187,16,1091
73154,6188,13,706
80323,6189,13,771
974860,6190,17,1809
162037,6191,16,1256
673415,6192,16,1094
283177,6193,15,1053
731159,6194,13,2592
706178,6195,17,1368
699970,6196,11,422
983621,6197,15,1062
433049,6198,14,1163
96053,6199,14,861
184099,6200,18,1432
340843,6201,15,1162
394576,6202,13,2976
346503,6203,14,1117
420759,6204,14,833
776938,6205,16,1167
472704,6206,18,1651
17156,6207,15,1193
654018,6208,15,1366
725442,6209,13,818
59900,6210,14,915
367756,6211,13,846
906140,6212,16,1409
227891,6213,13,1024
595220,6214,14,845
436,6215,16,935
835109,6216,15,1288
404144,6217,16,1393
568539,6218,17,1547
458761,6219,16,884
73094,6220,16,999
362867,6221,15,1045
900179,6222,13,687
964276,6223,17,1279
869126,6224,16,1357
378218,6225,15,1181
985911,6226,14,767
294585,6227,14,893
415077,6228,14,888
443663,6229,13,1083
802917,6230,13,739
9242,6231,14,707
534809,6232,16,1069
491797,6233,14,1397
937447,6234,12,1036
56792,6235,17,1083
895906,6236,15,1001
321982,6237,14,1123
428125,6238,15,788
122841,6239,17,1624
619852,6240,14,1152
363593,6241,14,473
509960,6242,16,1235
141029,6243,16,908
867009,6244,15,894
782921,6245,16,937
401141,6246,14,950
340106,6247,13,1014
630024,6248,14,785
828241,6249,14,1210
259588,6250,16,1503
692192,6251,12,714
874718,6252,15,1043
935692,6253,13,708
255315,6254,15,1185
309735,6255,18,1407
507631,6256,16,856
679977,6257,15,1070
230988,6258,14,1001
381452,6259,15,1079
248049,6260,14,674
415475,6261,15,717
501449,6262,17,1202
408011,6263,15,743
254238,6264,14,712
786942,6265,15,1256
408031,6266,16,408
844462,6267,14,762
180172,6268,15,1127
701245,6269,16,1345
255758,6270,18,937
401715,6271,15,606
293482,6272,13,1388
46129,6273,14,1048
876227,6274,14,963
417291,6275,15,1704
383897,6276,15,1221
97916,6277,14,920
843207,6278,13,916
198783,6279,18,1766
819300,6280,16,1350
174996,6281,13,718
937608,6282,14,1066
254893,6283,15,1041
829278,6284,17,1350
657107,6285,16,1362
702850,6286,16,1344
331441,6287,16,1403
240919,6288,14,894
948330,6289,15,1265
567114,6290,14,1162
708127,6291,13,924
501370,6292,14,981
517366,6293,16,1648
214199,6294,14,1072
706092,6295,14,564
268678,6296,12,959
632043,6297,13,819
834477,6298,12,610
177772,6299,13,717
298663,6300,16,1189
761325,6301,17,1997
182535,6302,14,879
860021,6303,15,1134
204848,6304,15,1031
927293,6305,13,977
737824,6306,18,1699
898403,6307,14,1013
398072,6308,15,1194
24080,6309,13,805
687295,6310,13,738
42997,6311,14,709
368334,6312,14,1125
230012,6313,16,1015
927901,6314,16,772
21397,6315,18,1708
134426,6316,18,1326
954187,6317,13,1007
914323,6318,12,746
74485,6319,17,1445
683985,6320,14,809
764530,6321,16,1162
101668,6322,16,925
978581,6323,14,1131
631380,6324,15,495
270619,6325,13,834
487589,6326,18,1324
997473,6327,18,1327
953318,6328,14,706
721695,6329,15,932
151237,6330,18,1494
402230,6331,15,1087
598024,6332,17,1918
891024,6333,13,813
334141,6334,13,871
494917,6335,16,1107
618931,6336,14,994
477425,6337,13,636
585621,6338,18,1341
325008,6339,11,568
427121,6340,15,1049
146185,6341,14,925
652047,6342,14,1158
228178,6343,16,1348
820953,6344,13,597
495436,6345,14,333
455349,6346,13,900
695676,6347,14,1067
545957,6348,14,1197
554746,6349,16,1021
187130,6350,14,888
677721,6351,16,1734
927986,6352,13,608
262916,6353,14,869
173839,6354,15,881
817362,6355,13,586
10003,6356,16,2086
331048,6357,13,973
874373,6358,13,1159
251982,6359,17,1784
290257,6360,15,999
582366,6361,16,1427
499482,6362,14,1585
397681,6363,17,1394
135171,6364,15,962
508522,6365,13,774
889698,6366,12,1117
581830,6367,15,886
526662,6368,16,1167
335186,6369,12,854
805907,6370,16,1680
379738,6371,14,1469
437994,6372,15,1358
406253,6373,15,1248
808505,6374,14,844
311257,6375,14,1124
391371,6376,15,1226
919364,6377,12,1258
802372,6378,12,648
973653,6379,15,1343
452578,6380,15,1226
667116,6381,13,1041
234944,6382,16,1258
604428,6383,17,1318
375588,6384,16,1110
208703,6385,15,1134
592060,6386,16,1310
198794,6387,16,1462
421983,6388,14,1001
378445,6389,16,775
174871,6390,15,1250
656732,6391,18,1820
514796,6392,17,1663
235617,6393,13,501
855489,6394,14,955
141164,6395,15,764
842049,6396,14,1134
967788,6397,16,1514
512220,6398,17,678
25086,6399,14,964
380131,6400,15,887
967697,6401,15,405
301244,6402,16,1696
917254,6403,12,774
163000,6404,17,1155
991180,6405,16,1353
365325,6406,15,1166
985379,6407,14,789
538234,6408,15,1257
878656,6409,13,918
430676,6410,13,1022
670332,6411,14,982
102536,6412,16,1510
820571,6413,14,885
626446,6414,13,840
856694,6415,14,971
331863,6416,13,722
876648,6417,13,454
391156,6418,14,1011
928079,6419,18,1317
285381,6420,17,1558
711856,6421,13,1306
955872,6422,14,1032
730650,6423,12,1213
37326,6424,16,1535
36878,6425,18,1004
310089,6426,15,1263
916503,6427,14,943
491159,6428,17,1488
410766,6429,18,2060
923562,6430,12,1202
475758,6431,16,1577
676264,6432,15,1400
646017,6433,14,1291
17154,6434,18,1976
842120,6435,13,1089
572983,6436,14,1323
736736,6437,13,1253
981492,6438,12,952
84427,6439,15,2505
985823,6440,18,1870
905882,6441,17,1849
760078,6442,16,1664
559728,6443,14,1104
750768,6444,15,1117
930173,6445,16,1759
284774,6446,13,1311
895298,6447,21,1643
383263,6448,12,1281
430781,6449,16,1330
800992,6450,13,1128
555700,6451,15,900
399774,6452,13,727
916579,6453,15,1052
969677,6454,15,966
255263,6455,13,1090
499655,6456,17,1494
780436,6457,16,1257
757934,6458,15,961
448728,6459,16,1369
510449,6460,14,1123
620540,6461,13,954
281622,6462,14,1226
699563,6463,13,990
766757,6464,17,1384
352600,6465,15,1381
549549,6466,15,1302
255158,6467,15,578
982699,6468,20,991
86238,6469,13,844
234257,6470,14,916
888291,6471,16,1419
6973,6472,15,1220
701193,6473,15,1108
404182,6474,16,1394
124867,6475,16,1638
158301,6476,18,1450
742212,6477,15,1122
61678,6478,17,1219
911428,6479,12,792
136130,6480,17,1212
767922,6481,13,673
740004,6482,17,1359
230863,6483,14,1068
879854,6484,16,1272
216728,6485,13,1206
882242,6486,14,920
230235,6487,18,1352
872424,6488,12,1000
998099,6489,13,832
297923,6490,16,1833
594003,6491,15,2013
292651,6492,14,1628
304003,6493,15,1238
335303,6494,14,1909
643423,6495,14,1532
551626,6496,14,1120
873954,6497,13,1011
837858,6498,15,1686
348055,6499,17,2072
398648,6500,15,2033
301383,6501,13,1117
98625,6502,12,1010
288857,6503,14,1361
461183,6504,14,1490
20049,6505,17,2105
631498,6506,16,1952
263572,6507,15,1768
301286,6508,16,612
611017,6509,15,1682
606928,6510,16,1232
109764,6511,16,1314
249340,6512,17,1662
320995,6513,12,1279
988530,6514,17,2021
364920,6515,14,1677
784581,6516,16,2486
806628,6517,15,1741
995409,6518,14,888
50318,6519,16,1576
63038,6520,16,2087
142045,6521,17,2015
204523,6522,13,1269
364033,6523,17,1160
914381,6524,14,1489
286933,6525,15,1504
718361,6526,14,1460
165465,6527,14,1503
848266,6528,12,1906
652677,6529,15,1578
34273,6530,18,2410
514753,6531,14,1541
175780,6532,17,85958
85820,6533,17,3191
690233,6534,13,1547
688885,6535,15,651
572145,6536,15,1735
800995,6537,15,1681
297561,6538,13,1086
369114,6539,12,1169
321814,6540,15,1658
676635,6541,13,1013
697019,6542,14,858
483943,6543,16,1687
728719,6544,15,1366
156226,6545,16,1803
548914,6546,16,1469
252481,6547,16,1261
769756,6548,17,1680
282901,6549,16,1805
913380,6550,12,1439
478245,6551,17,1289
548041,6552,14,782
779631,6553,13,918
579494,6554,16,12588
694847,6555,16,2439
866840,6556,15,2078
306032,6557,15,1853
21234,6558,16,1783
218391,6559,15,1845
66060,6560,16,1783
205369,6561,16,1908
678087,6562,15,1921
872299,6563,14,1813
717909,6564,16,1665
68051,6565,14,1192
495966,6566,16,1687
551767,6567,14,962
526035,6568,15,1218
620463,6569,15,1625
248644,6570,16,1640
816240,6571,16,2012
263368,6572,16,1420
92424,6573,15,1487
767833,6574,14,884
490225,6575,17,1286
241759,6576,15,1650
108773,6577,15,1374
145635,6578,13,876
469773,6579,13,899
144083,6580,17,1145
372986,6581,16,1679
706959,6582,14,1400
594723,6583,16,1663
556350,6584,15,1435
797934,6585,14,1376
651398,6586,16,1699
722768,6587,14,1161
3647,6588,19,2016
869368,6589,13,969
365096,6590,14,1111
740446,6591,16,1394
824134,6592,12,911
927586,6593,13,1755
101032,6594,17,1334
580377,6595,17,1964
753407,6596,18,1456
948080,6597,16,1784
710980,6598,13,1109
845890,6599,16,1510
742488,6600,14,759
59354,6601,14,1304
550303,6602,16,1223
504029,6603,18,1732
73649,6604,13,1180
40180,6605,14,865
851964,6606,15,916
90725,6607,15,923
582879,6608,17,1016
617519,6609,14,1140
960857,6610,15,1023
459616,6611,14,1642
940445,6612,13,1025
997816,6613,14,2809
460838,6614,16,938
532941,6615,16,1709
903888,6616,16,1481
372670,6617,16,1093
495841,6618,17,875
891385,6619,15,1400
800886,6620,16,1313
862737,6621,13,895
193231,6622,13,1200
423793,6623,13,1133
708906,6624,16,1257
539430,6625,14,763
719192,6626,13,801
364113,6627,16,1070
947734,6628,14,1157
276727,6629,12,1276
450624,6630,14,1370
508027,6631,15,1377
613557,6632,13,1034
764295,6633,18,1654
928254,6634,16,1562
59812,6635,17,1174
857283,6636,15,1597
568707,6637,14,1578
686216,6638,15,2349
896388,6639,13,1261
853956,6640,13,776
105448,6641,15,1879
220541,6642,13,1362
111086,6643,15,1289
454833,6644,14,1293
417852,6645,17,1651
949797,6646,16,1888
288245,6647,12,889
226882,6648,16,1814
689097,6649,14,1631
35582,6650,16,1358
336497,6651,14,1488
463583,6652,14,1570
33722,6653,15,918
930388,6654,13,1196
978349,6655,15,1617
69606,6656,13,1170
486187,6657,16,2685
201813,6658,14,1358
968206,6659,16,1786
680332,6660,13,1487
423909,6661,13,1209
574661,6662,17,1829
709214,6663,17,1652
42202,6664,14,1343
598132,6665,14,1405
723144,6666,13,1005
22964,6667,16,1501
468825,6668,14,1262
683495,6669,15,1309
177117,6670,16,1915
671106,6671,16,1502
67081,6672,14,1396
304228,6673,14,1488
692074,6674,14,1293
41531,6675,16,1186
694154,6676,14,987
267045,6677,13,1434
899953,6678,15,1691
713119,6679,16,1528
349662,6680,15,1730
425875,6681,14,1283
246178,6682,17,2015
520804,6683,17,1929
928902,6684,15,1822
203901,6685,13,1126
200843,6686,16,1545
573314,6687,14,1487
963912,6688,14,1126
987765,6689,15,1638
745131,6690,16,1621
395419,6691,12,1113
107474,6692,15,1890
176967,6693,18,1250
5284,6694,17,2417
48966,6695,16,1744
687673,6696,14,1116
266775,6697,13,749
12110,6698,14,901
643831,6699,16,1702
697050,6700,14,1147
831126,6701,14,1723
570152,6702,16,1398
331212,6703,13,1317
211041,6704,14,1336
413665,6705,15,1628
63465,6706,15,1217
487734,6707,16,1258
676968,6708,15,1252
839926,6709,14,1451
462068,6710,14,1020
104514,6711,13,1209
145655,6712,17,1458
195859,6713,17,1787
544427,6714,14,923
123779,6715,16,1165
188266,6716,16,998
289581,6717,13,1027
794331,6718,16,1397
497886,6719,15,1096
700208,6720,11,566
239754,6721,15,1027
631701,6722,20,1741
608690,6723,16,1187
348975,6724,13,1188
255867,6725,16,1727
390428,6726,15,1566
887074,6727,15,1423
275589,6728,12,1045
243066,6729,20,1601
103098,6730,14,588
877952,6731,13,946
835050,6732,15,1471
91804,6733,16,1439
872493,6734,14,1082
165143,6735,15,982
211825,6736,16,886
324530,6737,11,827
394879,6738,16,1194
685205,6739,14,1264
557997,6740,13,1059
727810,6741,14,1163
931379,6742,15,2094
573075,6743,17,1315
528240,6744,14,1049
440733,6745,13,974
402523,6746,16,1150
471683,6747,16,1520
957999,6748,17,1597
984285,6749,17,1377
354183,6750,17,1558
408693,6751,15,996
625921,6752,17,1287
192829,6753,15,876
301271,6754,16,1293
99910,6755,15,1141
285574,6756,16,1383
70229,6757,17,1392
188146,6758,18,784
982117,6759,15,1184
104805,6760,15,612
269360,6761,12,918
247631,6762,16,1407
602051,6763,18,1425
97773,6764,13,651
410827,6765,16,998
80624,6766,13,964
367063,6767,16,1418
582109,6768,16,1305
278765,6769,13,829
390959,6770,14,1015
495819,6771,17,1245
499263,6772,18,2046
758302,6773,14,1139
150001,6774,14,1258
835462,6775,16,1726
796335,6776,16,1525
319045,6777,17,1451
204791,6778,16,1606
489495,6779,15,1061
176825,6780,15,961
899489,6781,14,1243
457363,6782,16,1426
834874,6783,13,306
785696,6784,13,855
38756,6785,18,1641
965943,6786,16,1721
310475,6787,14,1382
605115,6788,17,1032
774311,6789,13,1239
394281,6790,12,1097
994628,6791,14,1546
959867,6792,13,703
913422,6793,14,1359
197010,6794,17,1392
588980,6795,17,1469
213831,6796,17,1271
45050,6797,17,1115
456694,6798,15,1043
932735,6799,12,712
158792,6800,17,1605
244260,6801,14,932
225215,6802,15,1376
595788,6803,15,1196
209792,6804,15,620
654493,6805,15,1466
887218,6806,16,1113
281871,6807,13,862
716501,6808,15,1112
804383,6809,13,746
940419,6810,15,946
347314,6811,14,1077
282796,6812,16,970
669454,6813,13,947
785859,6814,16,663
927138,6815,15,1005
4273,6816,15,1099
59921,6817,14,842
502135,6818,17,1413
765813,6819,16,1058
247410,6820,17,1058
587272,6821,13,726
904709,6822,16,899
820019,6823,17,1583
236395,6824,17,1751
197289,6825,14,595
147656,6826,14,960
898440,6827,16,966
18077,6828,15,1019
580922,6829,14,855
415938,6830,15,1226
569860,6831,18,1688
155991,6832,14,559
449133,6833,17,1880
65841,6834,14,1139
283084,6835,17,976
214742,6836,13,1256
709907,6837,13,896
586426,6838,14,650
784353,6839,13,866
127048,6840,14,1388
603966,6841,17,1614
222402,6842,14,835
165130,6843,16,1063
458861,6844,15,979
347192,6845,16,901
649244,6846,15,1467
772065,6847,14,947
926806,6848,15,1075
345753,6849,18,926
914908,6850,14,1167
765688,6851,15,708
736848,6852,15,1247
843465,6853,17,1704
598794,6854,16,1695
598630,6855,17,345
819098,6856,13,717
721235,6857,16,1357
399923,6858,13,1160
295089,6859,16,1306
367377,6860,13,988
245409,6861,14,1259
570777,6862,14,658
626329,6863,18,2026
922477,6864,14,1252
39322,6865,16,1133
364938,6866,19,1273
842367,6867,14,515
203300,6868,15,1008
842389,6869,14,224
318670,6870,13,1134
504113,6871,14,1009
361900,6872,14,727
247032,6873,17,994
283321,6874,14,650
543571,6875,16,1537
268766,6876,14,1098
323953,6877,14,1139
665633,6878,15,1051
529835,6879,15,1377
732662,6880,15,991
85137,6881,14,1033
371178,6882,15,727
535624,6883,16,1402
791735,6884,13,1006
932864,6885,14,886
147517,6886,16,1219
46608,6887,16,825
708971,6888,14,14581
188193,6889,17,1483
831959,6890,14,1050
978021,6891,16,1761
735880,6892,14,936
800643,6893,16,1480
614909,6894,15,1885
483891,6895,17,1748
183104,6896,14,1496
71182,6897,12,953
431257,6898,13,1147
753165,6899,17,1456
147382,6900,17,951
848113,6901,15,1635
603122,6902,15,925
294564,6903,16,1230
509983,6904,17,1605
166508,6905,17,1453
800191,6906,15,1082
614436,6907,13,688
990800,6908,17,1452
924630,6909,14,1092
810163,6910,15,1035
519219,6911,16,1283
725707,6912,15,1383
641765,6913,16,1144
188826,6914,16,733
305036,6915,13,773
455168,6916,15,1166
255393,6917,15,1032
78374,6918,13,978
984899,6919,14,772
743399,6920,14,919
54330,6921,13,933
657751,6922,14,1053
682534,6923,15,1803
829555,6924,14,973
716916,6925,15,1242
289862,6926,15,1408
352128,6927,12,955
364339,6928,13,650
253056,6929,21,1092
524111,6930,14,637
650167,6931,13,578
764746,6932,15,950
322343,6933,12,779
856601,6934,15,1431
5653,6935,16,1373
142153,6936,18,1126
861343,6937,16,1268
580804,6938,17,1557
83683,6939,19,1847
309222,6940,13,1290
857728,6941,16,1365
2477,6942,15,1042
162929,6943,16,1238
160092,6944,18,1056
694096,6945,14,1183
280032,6946,14,1223
52787,6947,15,948
783674,6948,13,602
298971,6949,14,971
645254,6950,15,1361
328953,6951,16,1532
248862,6952,15,1750
624443,6953,16,1399
416336,6954,15,1362
703365,6955,17,1216
139394,6956,15,868
932230,6957,15,1433
325124,6958,12,715
253447,6959,16,936
678245,6960,17,1195
622420,6961,16,1032
388229,6962,14,1291
375782,6963,20,1385
107316,6964,17,1596
104410,6965,14,738
717666,6966,14,851
281160,6967,13,567
699350,6968,14,674
45524,6969,15,1015
815616,6970,13,1058
771017,6971,16,1391
492578,6972,16,1549
975119,6973,14,1302
883093,6974,13,1218
779032,6975,13,701
275504,6976,12,700
235280,6977,15,1237
453776,6978,12,725
208621,6979,16,1179
